71.0915	26.8483	11.6482
72.0923	18.2601	10.1407
73.0921	15.9723	11.1408
74.0915	18.9709	12.1403
75.0918	22.2221	13.1406
76.092	26.2232	14.1409
77.0923	30.6252	15.1411
78.0915	35.6267	16.1404
79.0925	34.5726	17.1413
80.0928	39.574	18.1416
81.0932	19.3438	11.7736
82.0926	23.341	12.7729
83.0929	13.6824	6.40156
84.0925	17.6806	7.40111
85.0927	21.7928	8.40135
86.0931	17.3926	8.00675
87.0924	22.2705	9.00615
88.0926	17.2653	7.16076
89.0929	21.7019	8.16099
90.0931	26.7032	9.16125
91.0934	21.7007	8.11358
92.0937	26.7021	9.11387
93.0942	31.9911	10.1143
94.0936	38.0371	11.1138
95.0941	45.0413	12.1144
96.0945	52.9369	13.1146
97.0948	46.9429	12.1133
98.0951	41.832	11.883
99.0944	36.4418	10.4371
100.095	37.3934	11.4374
101.095	43.9856	12.4378
102.101	37.5779	11.1645
103.1	43.7977	12.1649
104.101	39.5068	13.1653
105.104	39.0051	14.1656
106.101	44.8891	15.1657
107.101	51.269	16.1651
108.101	58.2709	17.1654
109.102	65.2781	18.1664
110.102	53.8459	14.9018
111.102	44.9399	14.1248
112.102	40.1086	15.1252
113.102	46.3252	16.1248
114.102	45.9432	17.1252
115.102	51.9448	18.1255
116.102	45.5762	19.1247
117.102	19.5689	7.73104
118.102	23.7958	8.73129
119.102	19.0656	7.76387
120.107	23.0854	8.76882
121.106	27.5537	9.76807
122.107	16.4705	10.7683
123.107	19.6286	11.7687
124.107	23.6262	12.7681
125.107	27.628	13.7685
126.107	32.1254	14.7688
127.107	37.1217	15.7681
128.107	42.2921	16.7683
129.107	30.5253	11.2309
130.108	36.1699	12.2313
131.108	42.5318	13.2317
132.108	35.5994	11.4731
133.108	42.5964	12.4727
134.109	24.9721	8.49803
135.109	23.6313	9.49732
136.109	28.6337	10.4978
137.109	16.1437	7.64491
138.109	20.1423	8.64457
139.108	14.4961	7.29675
140.109	17.978	8.29699
141.109	21.979	9.29726
142.112	26.8113	10.3004
143.112	31.8127	11.3007
144.113	37.7257	12.301
145.113	30.5095	10.8382
146.113	36.5111	11.8385
147.113	35.1726	12.8378
148.113	27.3917	11.3701
149.113	13.2031	5.91196
150.114	17.2056	6.91259
151.114	21.3245	7.91281
152.114	19.2368	8.91206
153.116	23.2379	9.91234
154.114	21.0236	10.9126
155.115	25.0259	11.9132
156.115	29.6101	12.9136
157.115	20.9366	9.05681
158.115	25.9734	10.0571
159.115	31.9753	11.0574
160.115	31.0367	12.0573
161.115	36.7415	13.0576
162.115	42.7372	14.0569
163.115	33.6816	12.1185
164.115	39.6541	13.1182
165.115	38.6212	14.1186
166.115	22.8208	10.5828
167.117	26.8298	11.5851
168.118	30.8308	12.5853
169.118	22.1313	12.2454
170.118	26.1324	13.2456
171.117	30.1297	14.2449
172.126	13.8525	8.98577
173.125	16.8505	9.98511
174.128	20.4279	10.9874
175.128	24.4294	11.9878
176.128	15.7138	7.89572
177.129	19.715	8.89602
178.13	23.7162	9.89632
179.129	28.352	10.8964
180.129	33.3537	11.8967
181.13	29.369	12.8971
182.13	28.7867	13.8975
183.13	34.2519	14.8969
184.13	24.3585	10.5729
185.13	29.3573	11.5727
186.13	22.5212	7.63678
187.13	19.2328	6.98997
188.13	24.2359	7.99061
189.134	20.7413	7.68826
190.13	25.7431	8.68862
191.137	30.7778	9.69557
192.137	36.6981	10.6959
193.137	34.9517	11.6951
194.137	40.2407	12.6955
195.137	46.2422	13.6957
196.139	52.253	14.6976
197.139	44.1048	15.698
198.14	26.487	11.3614
199.141	30.8727	12.363
200.141	29.5785	13.3623
201.141	21.6512	14.3626
202.141	10.2895	5.32945
203.142	13.3267	6.32905
204.141	17.3277	7.32931
205.141	21.3293	8.3297
206.142	25.4049	9.33001
207.142	22.0264	10.3303
208.142	26.0275	11.3306
209.143	30.3396	12.3309
210.143	35.506	13.3315
211.142	19.1308	10.582
212.143	23.1319	11.5822
213.143	27.723	12.5826
214.144	32.799	13.5829
215.144	24.2181	9.07649
216.144	30.0465	10.0771
217.145	36.0486	11.0775
218.145	36.9141	12.0777
219.145	29.8381	10.3139
220.146	34.8399	11.3142
221.146	17.1207	7.07688
222.146	21.1188	8.07639
223.146	25.12	9.07669
224.147	29.8938	10.0772
225.147	13.9908	7.45771
226.147	17.3186	8.45769
227.147	11.862	6.76107
228.15	7.97338	4.77523
229.15	11.7804	5.77575
230.15	15.7816	6.77503
231.15	20.7839	7.7755
232.151	19.4578	8.77675
233.151	18.5484	9.77602
234.151	23.0075	10.7763
235.151	9.70943	5.00504
236.151	13.7092	6.00498
237.153	18.6574	7.00533
238.151	16.0793	5.96174
239.151	21.2115	6.9622
240.151	27.2084	7.96169
241.151	33.2115	8.96221
242.151	31.7024	9.96179
243.151	37.7048	10.9622
244.15	44.6964	11.9615
245.151	38.839	12.9617
246.151	19.5906	9.94638
247.151	24.4551	10.9467
248.151	17.5095	6.95141
249.151	15.8256	7.95087
250.151	10.9162	5.69783
251.151	14.9307	6.69813
252.151	12.2311	5.86311
253.151	16.2324	6.86343
254.152	21.0489	7.86367
255.151	26.1791	8.86361
256.151	32.1745	9.86286
257.151	30.4639	10.8631
258.151	24.9868	8.04115
259.152	25.1728	9.04146
260.152	30.4511	10.0417
261.152	36.4537	11.0422
262.153	42.8083	12.0426
263.157	44.4256	13.0429
264.153	37.8034	14.0429
265.153	43.7999	15.0423
266.153	50.1313	16.0426
267.153	40.0903	12.1323
268.153	33.4318	11.6047
269.155	34.0474	12.6065
270.155	39.2856	13.6059
271.156	34.0076	14.6062
272.155	24.2293	10.3541
273.156	22.5401	11.355
274.156	27.5507	12.3552
275.156	26.078	13.3556
276.156	25.5015	14.3549
277.156	24.6735	15.3551
278.156	7.48917	4.00991
279.156	10.4901	5.01021
280.156	13.488	6.00951
281.156	17.4441	7.00986
282.156	21.4456	8.01023
283.157	26.1775	9.01139
284.158	31.1788	10.0117
285.158	37.0212	11.0121
286.158	31.5459	10.672
287.158	37.5437	11.6716
288.158	44.31	12.672
289.158	39.4954	13.6715
290.158	23.7628	9.95732
291.158	29.3902	10.9567
292.158	23.8925	7.84036
293.162	30.0802	8.84255
294.159	27.2324	8.53845
295.16	27.5698	9.53893
296.16	22.623	8.76595
297.161	27.6197	9.76529
298.16	33.032	10.7657
299.16	39.0335	11.766
300.16	32.9786	9.63222
301.16	30.8068	10.6326
302.16	36.4561	11.6329
303.16	34.9229	12.6322
304.16	14.8336	6.40978
305.16	18.8354	7.41021
306.16	16.9366	8.40962
307.16	15.2908	9.41007
308.167	19.0713	10.4172
309.167	23.0685	11.4165
310.167	20.6694	12.4169
311.167	25.0982	13.4172
312.168	15.755	6.82541
313.167	14.9986	7.82594
314.167	18.9996	8.82618
315.168	13.2708	5.66877
316.168	17.2721	6.66908
317.169	13.723	6.42819
318.177	10.3215	6.0874
319.177	14.2548	7.08681
320.177	18.3316	8.08715
321.177	23.3332	9.08747
322.177	29.2754	10.0869
323.177	29.1511	11.0875
324.177	34.263	12.0869
325.177	33.3291	13.0872
326.177	27.2249	14.0876
327.177	17.0035	7.07513
328.177	21.0057	8.07566
329.178	25.5835	9.07596
330.178	30.5857	10.0764
331.178	35.5869	11.0766
332.179	24.7428	12.0769
333.178	28.9038	13.0763
334.178	19.8285	10.1162
335.178	24.261	11.1164
336.178	17.437	7.57685
337.178	22.4392	8.57729
338.179	18.5986	6.97152
339.177	17.9903	7.97104
340.178	22.9914	8.97128
341.178	28.4534	9.97158
342.178	34.6146	10.9714
343.178	41.617	11.9717
344.179	48.6388	12.9721
345.181	56.6592	13.9747
346.18	65.0971	14.9741
347.181	58.1259	12.4341
348.181	48.3819	13.4339
349.182	55.3874	14.4347
350.182	53.6729	15.4351
351.183	34.9749	16.4356
352.182	32.9508	17.4352
353.182	37.9532	18.4357
354.183	43.9154	19.436
355.183	42.5459	20.4364
356.183	27.1067	10.4449
357.183	32.1088	11.4453
358.183	29.9848	12.445
359.184	35.2676	13.4459
360.185	41.2771	14.4475
361.184	29.467	15.4468
362.185	34.4684	16.4471
363.185	22.704	9.96343
364.185	16.7377	6.48216
365.185	21.3745	7.48252
366.186	26.3808	8.48378
367.186	31.7873	9.48316
368.186	21.2285	10.4835
369.188	26.237	11.4852
370.188	32.0792	12.4855
371.188	24.5952	8.68377
372.187	24.7266	9.68307
373.188	29.7281	10.6834
374.187	35.1979	11.683
375.188	41.1994	12.6833
376.188	26.3823	11.6384
377.188	19.5736	7.84119
378.189	24.5751	8.84149
379.19	30.1637	9.84185
380.189	36.1614	10.8415
381.189	42.1631	11.8418
382.189	41.9553	12.8413
383.189	47.9569	13.8415
384.189	39.6389	12.5481
385.189	32.0883	11.4727
386.191	25.0924	9.82862
387.189	24.6011	10.8282
388.189	29.6023	11.8284
389.189	34.6037	12.8287
390.188	28.3792	13.8279
391.189	18.5522	7.52104
392.189	22.7382	8.52126
393.196	27.7741	9.52845
394.196	33.2682	10.5287
395.197	39.2706	11.5291
396.197	35.3716	12.5294
397.196	41.3676	13.5288
398.201	21.6412	8.37379
399.197	26.4201	9.37359
400.197	31.4213	10.3738
401.197	36.8554	11.3743
402.197	30.4796	10.193
403.198	35.9959	11.1925
404.197	42.3287	12.1935
405.198	49.3314	13.1939
406.198	44.1411	14.1944
407.198	36.2307	11.5823
408.198	43.2326	12.5826
409.199	45.1133	13.5835
410.199	52.1158	14.5839
411.199	59.1112	15.5832
412.199	38.8677	13.7821
413.201	38.5804	14.7825
414.2	44.5642	15.7831
415.2	38.0435	16.7834
416.2	43.7347	17.7828
417.2	49.8288	18.7831
418.201	56.8318	19.7836
419.201	63.834	20.7839
420.201	51.13	21.784
421.201	49.3322	22.7844
422.201	55.3278	23.7837
423.201	61.3301	24.7841
424.201	23.4309	8.69556
425.201	28.4272	9.69482
426.201	33.4297	10.6953
427.201	33.1246	11.6948
428.201	38.1264	12.6951
429.201	34.8282	13.6954
430.201	39.8249	14.6948
431.201	45.6649	15.6951
432.201	19.8783	8.18713
433.201	24.6515	9.18664
434.201	29.6539	10.1871
435.201	34.651	11.1865
436.201	18.3841	7.97238
437.201	16.1707	8.97282
438.201	20.1688	9.97234
439.201	24.1698	10.9726
440.201	28.8605	11.9729
441.201	33.8619	12.9732
442.202	38.9765	13.9734
443.207	45.0097	14.979
444.207	43.3774	15.9785
445.207	31.8201	12.7814
446.208	36.8226	13.7819
447.209	15.2374	7.69634
448.208	18.6666	8.69599
449.208	22.9701	9.69633
450.209	27.9721	10.6967
451.209	26.5526	11.6973
452.211	31.3202	12.6978
453.21	25.2006	13.6982
454.21	29.8224	14.6985
455.21	35.0925	15.698
456.21	24.3974	8.43284
457.209	24.5759	9.4321
458.21	29.6985	10.4329
459.211	35.8004	11.4332
460.211	36.1811	12.4334
461.211	29.1884	12.3053
462.211	35.19	13.3055
463.212	34.4026	14.3061
464.212	40.4044	15.3063
465.211	30.33	10.2745
466.212	36.3314	11.2747
467.212	42.3331	12.275
468.212	48.6689	13.2752
469.212	55.6638	14.2745
470.212	47.3914	12.1198
471.212	53.8211	13.1203
472.212	60.817	14.1197
473.212	55.8733	15.12
474.212	56.5409	16.1203
475.212	63.3666	17.1195
476.213	59.3078	18.1198
477.212	66.306	19.1196
478.212	54.1749	19.1015
479.212	24.9156	8.42705
480.212	30.6333	9.42687
481.212	30.195	10.4263
482.212	36.1977	11.4268
483.212	43.0349	12.4272
484.213	50.0377	13.4276
485.213	45.3671	14.4279
486.213	52.7787	15.4282
487.213	60.7729	16.4274
488.213	69.4835	17.428
489.212	29.0437	11.9876
490.213	22.0581	7.83491
491.213	27.0598	8.83526
492.213	32.981	9.83464
493.215	38.983	10.835
494.213	45.3615	11.8352
495.213	44.6517	12.8346
496.215	38.8311	13.835
497.213	38.6145	14.835
498.213	31.2066	15.8353
499.213	35.751	16.8348
500.213	29.4684	17.8354
501.213	14.6326	7.37711
502.213	18.3246	8.37647
503.213	22.5246	9.37687
504.213	27.5268	10.3773
505.214	32.8631	11.3777
506.214	38.8658	12.3781
507.214	39.5119	13.3775
508.215	31.1365	11.7093
509.217	29.9387	12.7097
510.215	34.3029	13.71
511.215	26.7552	14.7103
512.215	31.0419	15.7106
513.215	36.0388	16.7099
514.217	33.7011	17.7119
515.219	38.6343	18.7127
516.218	32.2963	19.7128
517.219	29.2283	20.7145
518.219	33.2281	21.7144
519.219	14.757	7.28906
520.219	18.7583	8.28939
521.218	22.756	9.28879
522.219	9.09705	5.29209
523.219	12.0978	6.29235
524.219	15.685	7.29266
525.219	13.4377	8.29199
526.219	17.1776	9.2927
527.219	15.8723	10.2921
528.219	19.9433	11.2926
529.218	24.9398	12.2919
530.219	17.5575	6.58575
531.219	22.5601	7.58626
532.219	19.5865	6.73711
533.219	17.1982	6.25777
534.219	22.1959	7.25731
535.219	27.1976	8.25764
536.219	32.6649	9.25794
537.219	29.5934	10.2574
538.22	35.0978	11.2574
539.219	41.1267	12.2579
540.219	37.2148	13.2573
541.219	33.7948	14.2577
542.219	24.5388	9.34796
543.219	19.1882	7.46535
544.219	23.6959	8.46566
545.219	19.2319	7.50506
546.219	16.9442	8.50432
547.219	12.0805	6.19284
548.219	16.6706	7.19316
549.218	21.9574	8.19244
550.219	27.9589	9.19269
551.219	33.9609	10.193
552.219	33.9458	11.1925
553.219	39.9493	12.1931
554.219	33.3505	10.5069
555.22	39.3527	11.5072
556.22	36.7652	12.5076
557.221	42.3802	13.5087
558.222	36.7357	14.5083
559.221	34.6434	15.5081
560.221	23.1366	11.2928
561.221	15.5699	7.59486
562.221	19.5677	8.59433
563.222	24.1127	9.59483
564.221	29.1116	10.5946
565.22	34.4686	11.594
566.221	27.8762	9.60899
567.221	33.6544	10.6092
568.221	39.656	11.6095
569.222	35.0175	12.6099
570.222	27.2536	9.72578
571.222	21.5289	8.54392
572.222	18.8562	9.54366
573.222	22.8574	10.544
574.222	27.5514	11.5434
575.222	20.3991	8.7781
576.223	25.4028	9.77886
577.223	14.4207	7.84603
578.223	18.4178	8.8453
579.223	22.4192	9.84565
580.223	27.1851	10.8459
581.223	24.4844	11.8453
582.223	23.7516	12.8457
583.226	13.914	8.39289
584.226	17.8751	9.39321
585.226	16.1215	10.3935
586.226	20.1186	11.3927
587.226	18.6636	12.3928
588.226	22.6645	13.3931
589.226	20.7056	14.3934
590.226	24.3815	15.3928
591.226	28.3829	16.3931
592.226	32.6306	17.3934
593.226	37.6823	18.3928
594.231	43.7141	19.3981
595.231	49.7477	20.3985
596.231	56.7437	21.3979
597.231	41.8036	12.0179
598.231	48.8854	13.0182
599.231	56.8805	14.0176
600.233	65.3695	15.0179
601.231	62.6861	16.0179
602.231	70.6897	17.0183
603.232	79.6687	18.0186
604.234	70.3543	19.0212
605.234	65.5095	20.0206
606.234	32.1856	11.0343
607.235	37.1863	12.0344
608.235	43.0553	13.0351
609.234	39.5607	14.0344
610.235	37.4336	15.0348
611.235	42.5522	16.0352
612.237	33.0956	17.036
613.236	20.0589	8.22388
614.236	24.6541	9.22414
615.236	19.4273	7.86615
616.236	23.886	8.86708
617.239	22.7803	9.87002
618.24	26.8206	10.8706
619.24	31.8223	11.8709
620.24	37.1372	12.8702
621.24	9.81589	5.4586
622.24	13.3868	6.45893
623.24	17.3838	7.45818
624.24	21.8631	8.45843
625.24	26.8656	9.45892
626.24	32.839	10.4582
627.242	39.7147	11.4585
628.24	34.418	10.0385
629.24	41.4147	11.038
630.241	36.3853	10.3202
631.241	24.3318	9.57008
632.241	29.3343	10.5706
633.241	22.992	7.97896
634.241	20.1142	8.97834
635.241	6.97604	4.74968
636.241	9.82902	5.75008
637.242	12.9817	6.75039
638.242	16.9829	7.75069
639.242	14.9957	8.75094
640.242	18.9931	9.75031
641.244	18.0138	10.7506
642.242	10.2628	5.15176
643.242	7.94277	4.23914
644.242	10.9435	5.2394
645.242	14.3498	6.23865
646.242	12.4787	7.23892
647.242	8.15837	4.83127
648.242	11.9516	5.83156
649.243	16.4235	6.83181
650.243	21.425	7.8321
651.243	27.1881	8.83245
652.243	25.7766	9.83219
653.243	31.4555	10.8324
654.243	37.4515	11.8318
655.243	31.1185	8.91888
656.243	20.8558	9.91924
657.244	18.7847	10.9187
658.245	17.114	11.9209
659.247	20.463	12.9226
660.247	24.4647	13.923
661.247	28.7023	14.9224
662.247	26.2035	15.9228
663.247	30.5634	16.9232
664.247	22.7384	17.9226
665.248	7.81882	4.24142
666.248	11.5326	5.24184
667.248	15.5307	6.24137
668.248	20.124	7.24178
669.248	25.2793	8.24217
670.25	31.2818	9.24259
671.252	30.0759	10.2453
672.252	35.2824	11.2459
673.252	41.279	12.2453
674.252	47.3439	13.2456
675.252	20.1412	9.71653
676.252	24.8527	10.7159
677.252	30.0594	11.7163
678.252	23.3445	9.15716
679.252	21.1383	10.1566
680.252	14.9512	6.06359
681.253	19.5568	7.06488
682.253	16.4894	6.715
683.254	20.6349	7.71641
684.254	25.6364	8.71671
685.254	30.6329	9.71601
686.254	25.4431	9.20643
687.254	30.7462	10.2068
688.254	25.5372	8.97053
689.254	31.2379	9.97038
690.254	19.8084	9.6016
691.254	24.8112	10.6009
692.254	30.8134	11.6013
693.256	17.4105	6.30157
694.255	22.4132	7.30209
695.255	27.8232	8.30243
696.255	33.8197	9.30185
697.255	40.2852	10.3024
698.255	26.2768	8.67795
699.255	24.1368	9.67819
